	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Unnamed: 43
BiFeLaNiO																					0.00954653937947494		0.028237951807228913					
EuMgNSiSr																							0.00941265060240964					
CEuHNOSSm																						0.07809788267962514						
CDyHKNaOPSbW																										0.010399334442595673		
CEuHNOSSn																	0.013137151865475564											
CaEuLiNaOP																0.04361574528404754												
CHIrNOYb													0.011753643629525152									0.008677542519958347						
FKLu																								0.009475080538184574				
CEuHNOPTb																				0.009856100926473488						0.12479201331114809		
CdMnSm																					0.02863961813842482							
FHoOSe													0.023507287259050304							0.009856100926473488								
CaGdMnSb																					0.00954653937947494							
CFePPr																								0.009475080538184574				
CoDyO																	0.02627430373095113											
BCFeHHoNO																										0.010399334442595673		
IrLa											0.024015369836695485		0.023507287259050304															
BaCeMgMnNaOSi															0.010657572205051688													
CoCuHoOSr				0.01112470797641562																								
FeGdTa					0.011957431543704412																							
CaEuNOTa									0.011456065986940085					0.04522328999434709														
GaORbSiTb													0.011753643629525152															
AgCsDyTe																			0.01092896174863388									
CEuHNOPTi																0.010903936321011885												
CFHOSYb			0.04574565416285453				0.034806822137138885	0.013424620754463686		0.012631047113805733	0.012007684918347743		0.011753643629525152	0.011305822498586773	0.010657572205051688	0.010903936321011885		0.011547344110854504				0.008677542519958347		0.037900322152738294	0.019415590719347637			
CHNNiOY			0.011436413540713633				0.023204548091425917								0.010657572205051688	0.02180787264202377	0.02627430373095113	0.011547344110854504		0.019712201852946976	0.00954653937947494	0.008677542519958347	0.01882530120481928	0.009475080538184574			0.02063983488132095	
CoDyV									0.011456065986940085																			
FeGdTe															0.010657572205051688													
CHKNPTb																									0.009707795359673818			
CaCdCuGaOSrY									0.11456065986940084																			
BaCuFeHoO									0.02291213197388017		0.012007684918347743																	
AlBaOSiY																										0.010399334442595673		
CoDyY													0.04701457451810061															
CeNbSSr										0.012631047113805733																		
AlClEuOSr													0.04701457451810061															
CHHoOPPdS																									0.009707795359673818			
CaEuNOTi																									0.038831181438695274			
AlBFKMgOSiSm																					0.00954653937947494							
CHKOPWY								0.013424620754463686																				
AlAuNiSc																				0.009856100926473488								
CsHOSY																											0.010319917440660475	
CaCuGdOSr				0.01112470797641562																								
ErLiS									0.03436819796082025																			
BBaCaCuLaOSr					0.011957431543704412																							
AsFeLa		0.012062726176115802													0.010657572205051688													
BaEuOPZr								0.013424620754463686						0.011305822498586773														
FNaPrY			0.022872827081427266																								0.010319917440660475	
CEuFHNOSY												0.058018101647714086															0.05159958720330237	
CEuHKNOPW													0.011753643629525152	0.011305822498586773									0.00941265060240964					
GeMgOTbY																											0.0412796697626419	
CClFGdHNOP																		0.011547344110854504						0.009475080538184574	0.009707795359673818			
CeCuOZr														0.011305822498586773									0.00941265060240964			0.010399334442595673		
BFeOSm															0.010657572205051688													
SbSmZr							0.023204548091425917																					
CaEuFHOPSi																											0.02063983488132095	
HoOTiZn														0.022611644997173545														
CHNOPtSY																											0.010319917440660475	
CClFGdHNOS								0.013424620754463686		0.012631047113805733				0.011305822498586773		0.010903936321011885					0.00954653937947494		0.00941265060240964		0.009707795359673818	0.010399334442595673		
BaOTaY											0.024015369836695485																	
BiCHNOSTb																							0.01882530120481928					
BBaEuFNaOTe			0.011436413540713633																									
FHoLuYb																					0.00954653937947494							
CuScZn									0.04582426394776034																			
HoOTiZr																					0.07637231503579953				0.06795456751771672			
HHoNOS															0.010657572205051688													
BCeClHLi																			0.01092896174863388									
CuNdORuSr							0.011602274045712959		0.011456065986940085			0.011603620329542819																
CCrHNNiOY																						0.008677542519958347						
CCeHINSi				0.01112470797641562						0.037893141341417205									0.01092896174863388		0.01909307875894988							
CEuFHNOSe																										0.010399334442595673		
DyNSiSm						0.013239772275916854																						
GdNiPb					0.03587229463111324		0.011602274045712959	0.026849241508927372																				
FeGaGeSm							0.011602274045712959																					
GdNiPd																0.010903936321011885												
INiPr		0.024125452352231604																										
CHMoNOPY																											0.010319917440660475	
EuGeLaOSr											0.07204610951008646																	
CEuFHNOSi													0.011753643629525152		0.021315144410103376		0.013137151865475564											
CLuMnSi				0.01112470797641562																								
CeFeSbZn																	0.05254860746190226											
ErEuOZr										0.012631047113805733																		
CCrDyHMoNO										0.012631047113805733								0.011547344110854504										
GaGeY				0.10012237178774056	0.15544661006815735			0.013424620754463686	0.04582426394776034																			
AuNdOP																		0.011547344110854504										
BaCaCuDyOPbSrTl							0.046409096182851835																					
FScSmSr																						0.017355085039916694						
BCCeH										0.012631047113805733				0.03391746749576032												0.010399334442595673	0.010319917440660475	
CGdHNNdOPTb																										0.020798668885191347		
BCCeI		0.012062726176115802																										
GdMnN			0.011436413540713633																									
BiFeGdTb																									0.019415590719347637			
CHNOPtSm															0.010657572205051688	0.010903936321011885												
CuMgNdNi															0.010657572205051688		0.013137151865475564		0.04371584699453552									
ClHMoNOPrS											0.012007684918347743																	
GdMnO		0.012062726176115802				0.013239772275916854						0.03481086098862845		0.06783493499152064								0.03471017007983339	0.028237951807228913	0.009475080538184574			0.010319917440660475	
FeHLuNb					0.011957431543704412																							
CErEuHO															0.05328786102525845													
BCHHoNaOSi								0.013424620754463686																				
CoLaORe								0.013424620754463686																				
CaFeLaOPrSr															0.03197271661515507													
LiOSmTaZr																									0.009707795359673818			
BCHLuNOZn																	0.013137151865475564											
AsOSmU						0.013239772275916854																						
CrFeLaMnNaO																							0.00941265060240964					
GdMnS															0.03197271661515507							0.017355085039916694						
BaEuFOPTeZn																								0.04737540269092287				
CaCuLaOSrY			0.011436413540713633																									
CEuHKNOPt						0.013239772275916854																						
CCoHNaOSbSmW																					0.00954653937947494							
CoLaORh															0.0959181498454652	0.04361574528404754											0.010319917440660475	
BBiGaLuOSr																								0.018950161076369147				
BaFeGdNbO																								0.009475080538184574				
AsOSmW			0.011436413540713633																									
CCeHLiOSi		0.012062726176115802								0.012631047113805733						0.010903936321011885		0.023094688221709007				0.008677542519958347	0.00941265060240964				0.02063983488132095	
CHLuNSSi																	0.013137151865475564		0.01092896174863388	0.009856100926473488								
BaKMoOSmY																							0.056475903614457826					
CoSmTi						0.052959089103667416		0.053698483017854744					0.04701457451810061				0.1182343667892801											
CHNOReSSeYb																									0.009707795359673818			
BrCHHoNNiO																				0.009856100926473488								
CClHLaLiNOU																		0.011547344110854504										
BCErHMgN										0.012631047113805733																		
BrCHMoNNdOS			0.011436413540713633																									
AsCeHKOSW							0.011602274045712959																					
GdMnY				0.10012237178774056														0.03464203233256351										
FeGaOPrY						0.013239772275916854																						
CrSbYb														0.011305822498586773														
CHNdOTb										0.012631047113805733								0.011547344110854504										
HLaMgOSi													0.011753643629525152															
OSnSrY																											0.010319917440660475	
GdHoORu																	0.0394114555964267											
BaOScYZr													0.03526093088857546															
CeLaNiO																			0.04371584699453552				0.00941265060240964	0.009475080538184574	0.019415590719347637			
CClErHOSi							0.011602274045712959																					
BiGeOPrY																									0.009707795359673818			
CHMoNOPr		0.012062726176115802																		0.029568302779420463								
CdSSiTb																								0.009475080538184574				
CoLaORu									0.02291213197388017		0.012007684918347743		0.011753643629525152										0.00941265060240964		0.029123386079021457			
CHLuNOSiZn																								0.018950161076369147				
ClDyHNOPt													0.011753643629525152															
CHNdOTi																			0.01092896174863388			0.008677542519958347						
FHNY						0.026479544551833708					0.012007684918347743		0.011753643629525152		0.010657572205051688	0.010903936321011885												
CClHNNdOReS																0.010903936321011885												
BCaErOYYb						0.013239772275916854		0.013424620754463686																				
CuSiYb											0.07204610951008646	0.011603620329542819																
BrCHLiNOSiYb																		0.011547344110854504										
CaEuMoNaOY														0.011305822498586773		0.010903936321011885												
CEuHNOSTb																0.010903936321011885				0.03942440370589395		0.12148559527941688						
AlTmZn											0.012007684918347743										0.00954653937947494							
DyMgO																							0.00941265060240964					
AlBCdErFOPbSiYbZn																0.02180787264202377												
BaCoLaOY								0.08054772452678212																		0.010399334442595673		
BiFeMnNdO															0.010657572205051688	0.03271180896303566									0.009707795359673818			
AgHoMoOW													0.011753643629525152															
CeLaNiY						0.026479544551833708	0.023204548091425917																					
AsCHKNOWY																		0.03464203233256351						0.05685048322910744				
CCrHLaO			0.011436413540713633	0.02224941595283124			0.011602274045712959						0.011753643629525152							0.009856100926473488								
CaLaSb																								0.009475080538184574		0.010399334442595673		
AlBaOSc																										0.020798668885191347		
BLu			0.011436413540713633																	0.009856100926473488				0.009475080538184574				
GeLaLiSi																	0.013137151865475564											
AsCHKLiOWYb																				0.019712201852946976								
BaCuEuGdNdOSm					0.011957431543704412																							
HNTb					0.011957431543704412																							
BaNbOScTi																							0.00941265060240964				0.010319917440660475	
CeOSrYbZr												0.046414481318171275																
DyGaMg								0.013424620754463686																			0.010319917440660475	
AlLuMgOSi																						0.008677542519958347						
CeNbORuTi								0.026849241508927372			0.012007684918347743																	
BCDyHNOSi																								0.009475080538184574	0.019415590719347637		0.010319917440660475	
CFHNOPPrZn														0.022611644997173545														
BiNaNbOPr																								0.009475080538184574		0.010399334442595673		
CsDyGeO																								0.009475080538184574				
CCoDyHNNiO																						0.008677542519958347		0.009475080538184574				
BCoNiPr														0.03391746749576032														
DyGaMn																				0.13798541297062883								
BCEuFeHNOP																								0.009475080538184574				
AlCaOPrSi			0.011436413540713633																									
AsCaFePdPr																			0.08743169398907104									
CaEuLuMnOP															0.07460300543536183													
FeIrOYb																								0.018950161076369147				
GdOSmVY																						0.04338771259979174						
BFeOTb								0.013424620754463686						0.011305822498586773														
CHNNiPY																									0.019415590719347637	0.04159733777038269		
CEuFHNaOS												0.023207240659085637		0.011305822498586773							0.00954653937947494		0.00941265060240964					
HNTm					0.011957431543704412																							
CCuHHoKNNaOSiW																	0.013137151865475564											
NbOPbY								0.04027386226339106																				
CHNPrSi							0.023204548091425917											0.011547344110854504	0.01092896174863388			0.008677542519958347					0.010319917440660475	
GeOSrY																				0.009856100926473488		0.017355085039916694						
CHHoLiNOSi																		0.011547344110854504					0.028237951807228913					
AgEuOWY																	0.013137151865475564		0.04371584699453552									
GdHKOPWZn																										0.010399334442595673		
BiErNbO																						0.07809788267962514		0.037900322152738294	0.009707795359673818			
InRuY																					0.00954653937947494						0.010319917440660475	
FeHMoSm		0.012062726176115802																										
FeHNSmTi										0.012631047113805733																		
KPrSbSe		0.012062726176115802																										
CeEuFGdLaOSiTb																										0.04159733777038269		
MgSmSn														0.011305822498586773								0.008677542519958347						
HKY																							0.00941265060240964					
BaOTbU												0.011603620329542819		0.011305822498586773														
CuNdORuTi																				0.11827321111768185								
CsIPrRu		0.012062726176115802																										
CCaErHNO								0.013424620754463686				0.011603620329542819																
CClHNOSY		0.024125452352231604	0.022872827081427266			0.013239772275916854	0.011602274045712959			0.012631047113805733	0.012007684918347743						0.10509721492380451					0.008677542519958347		0.018950161076369147		0.010399334442595673	0.010319917440660475	
BaHInLaNbO																									0.009707795359673818			
DyFeMnOSr																			0.01092896174863388					0.037900322152738294		0.010399334442595673		
FeGaGeTb						0.09267840593141798	0.034806822137138885																					
BaOTbW									0.011456065986940085																			
BFeOTm											0.012007684918347743																	
CFeGeHNNdOW																								0.009475080538184574				
BaBiKOPr						0.18535681186283595							0.2468265162200282															
BaOTbY																									0.058246772158042914			
BRhScV						0.013239772275916854																						
CHMnNNaOPr																			0.01092896174863388			0.008677542519958347				0.010399334442595673		
AlBaErNOSi												0.011603620329542819																
BaEuMgMnOSi											0.012007684918347743		0.11753643629525151						0.02185792349726776						0.058246772158042914			
ClFeNbNdO																			0.01092896174863388									
EuGdKOPV						0.026479544551833708																						
InLiSeYb																											0.030959752321981428	
CClHNaNd						0.013239772275916854																						
BiCrFeOSm																				0.009856100926473488					0.04853897679836909		0.02063983488132095	
AlMnThY							0.011602274045712959																					
CEuFHNOTb						0.013239772275916854									0.010657572205051688			0.03464203233256351				0.05206525511975009	0.01882530120481928				0.09287925696594426	
FeMgOPr																						0.03471017007983339						
BiCaLaSb																											0.010319917440660475	
CoLaOSW															0.010657572205051688							0.008677542519958347						
GdOTmYb																								0.009475080538184574				
CHNOPtTb															0.010657572205051688	0.02180787264202377							0.01882530120481928					
BCClHKNOY										0.012631047113805733																		
CuOPdSm			0.0686184812442818																									
CHHgNNdSe																0.010903936321011885												
BiCEuHNNaOSeW																											0.010319917440660475	
CaHoLaNaOW																					0.00954653937947494							
CFGaHNOSY																				0.019712201852946976								
AlBMoSc																									0.009707795359673818			
CHIKNdO														0.022611644997173545														
FeORuY																									0.009707795359673818			
AsFFeOScSm																	0.10509721492380451											
AlCrOYb													0.011753643629525152											0.11370096645821488				
DyFeTbZr			0.011436413540713633	0.01112470797641562																								
CoCuSmZr											0.012007684918347743																	
CHINPSiSm												0.023207240659085637																
FeHLaP																											0.010319917440660475	
GdLaMnSiSr																						0.026032627559875045						
CCrDyHI											0.012007684918347743																	
CoLaOSb																										0.020798668885191347		
CHNOPtTm															0.010657572205051688						0.00954653937947494							
DyGaGdOSr																					0.00954653937947494							
FePrSiTi					0.023914863087408825																							
BCFeY							0.011602274045712959																					
BaFeORuSm																					0.00954653937947494							
CoLaOSe															0.010657572205051688													
BiGeOSrY																						0.05206525511975009						
CCrDyHO		0.012062726176115802		0.02224941595283124					0.011456065986940085											0.009856100926473488	0.00954653937947494	0.017355085039916694						
CeCrOSe																						0.008677542519958347		0.009475080538184574				
AlCaCrNdOY		0.03618817852834741																										
GdOWYb																				0.009856100926473488								
CHLiNOPY				0.01112470797641562						0.025262094227611467																		
OSiSrTiY															0.021315144410103376													
CoLaOSi										0.037893141341417205					0.021315144410103376		0.06568575932737783											
CeMnNdO		0.012062726176115802							0.03436819796082025																			
BCaEuOZr									0.011456065986940085																			
CdSSm																								0.02842524161455372				
CoLaOSn					0.011957431543704412					0.012631047113805733			0.011753643629525152															
CeInRhSn											0.08405379442843419	0.03481086098862845																
CDyHOPRu												0.011603620329542819																
BiEuSnSr												0.011603620329542819																
COsPY														0.011305822498586773														
GdInNiY						0.026479544551833708																						
EuTeYb		0.07237635705669482																										
BCRhYb			0.011436413540713633																									
AuNdPb																	0.013137151865475564											
BBiCaKOY																										0.06239600665557404		
NaNdOSrZr													0.011753643629525152															
CoGdOSmSr															0.04263028882020675													
FeSSnTb																									0.009707795359673818			
EuMnOPrSr											0.04803073967339097					0.02180787264202377				0.019712201852946976								
BCCeHKNO																					0.01909307875894988							
CClErHOTi																										0.010399334442595673		
CeCrOSr							0.011602274045712959																					
BiClCsGdNbOW															0.010657572205051688													
ErGdKOWYb						0.026479544551833708																						
CGdHNNaOOs													0.023507287259050304															
HoMnNaOW														0.011305822498586773														
AlCCeNi					0.011957431543704412																							
EuGdGeNaOY								0.026849241508927372																				
ErGdMoNaO																									0.009707795359673818			
AsCeClO														0.011305822498586773										0.009475080538184574				
FKNd														0.011305822498586773											0.009707795359673818			
CoFeYZn													0.04701457451810061															
BaLiOSrWY																											0.010319917440660475	
FHOY															0.010657572205051688		0.013137151865475564	0.03464203233256351				0.008677542519958347	0.01882530120481928					
AsCCoHSm																							0.03765060240963856					
AsCeCo		0.012062726176115802																										
AgGaLu			0.011436413540713633											0.011305822498586773														
CaCoCuOSrY								0.0939723452812458			0.024015369836695485																	
CHHoMoNOSi												0.011603620329542819																
CEuFHLuNOS												0.023207240659085637																
CeOPrYZr												0.011603620329542819																
CCeFHLiN																			0.01092896174863388									
CClEuFHOTb																						0.008677542519958347						
CaFOPSiTbY																					0.00954653937947494							
ClEuRbSn																									0.009707795359673818			
CaClHNaOPPr															0.021315144410103376													
ClCsErInNaSb																											0.010319917440660475	
DyGdMn																		0.03464203233256351								0.020798668885191347		
CErHHgNSe										0.012631047113805733																		
AsCHIOSc							0.034806822137138885																					
AsCeCu				0.01112470797641562			0.011602274045712959																					
AlBCaLiNdOSiZr														0.011305822498586773														
GeOTbZn																					0.01909307875894988							
GaPdY					0.011957431543704412																							
CuFeLaORe																											0.010319917440660475	
BaBrEuF																									0.06795456751771672			
AlCaCeNSi																									0.009707795359673818			
CHLiNOPr																				0.009856100926473488	0.00954653937947494		0.01882530120481928					
GdNaNbOTi										0.012631047113805733																		
CuErFeMnO																	0.013137151865475564											
DyGaNi		0.012062726176115802			0.0837020208059309						0.012007684918347743					0.02180787264202377									0.009707795359673818	0.010399334442595673	0.010319917440660475	
CeNaPSe							0.011602274045712959																					
EuFOPbSi			0.011436413540713633									0.011603620329542819																
BaBiLaOW					0.03587229463111324																							
OPbTbTe																								0.009475080538184574				
CCoFeSiSm								0.04027386226339106																				
AlCeCuSi																	0.013137151865475564					0.008677542519958347						
COsPr		0.012062726176115802	0.011436413540713633			0.013239772275916854																						
FeHMoTb		0.012062726176115802																										
CClHLuOSi					0.023914863087408825																							
EuSnTe							0.046409096182851835																					
CaErLaOSiYb																					0.00954653937947494							
AlCaOPrTi						0.013239772275916854						0.011603620329542819																
OPbTbTi									0.02291213197388017																			
IrNd					0.03587229463111324																							
BCaOTmY									0.011456065986940085																0.04853897679836909			
CFHNPYb								0.026849241508927372		0.037893141341417205																		
CCsHMoNOYb																0.010903936321011885												
AlBaGaNdOTi																										0.04159733777038269		
AlCeCuSr				0.01112470797641562																								
BaCuMnNdOTi		0.060313630880579006																										
BaHoMnO							0.011602274045712959																					
CaNaOPSmSr																											0.010319917440660475	
BFeNbPrTbZr							0.046409096182851835																					
BaErLuO																						0.05206525511975009						
CClHNaOY							0.011602274045712959																			0.020798668885191347		
LaMgOSiSr																						0.008677542519958347						
FeHMoTm		0.012062726176115802																										
MgSmTl									0.011456065986940085																			
EuRhSb														0.011305822498586773														
ClHoOTeYbZn																0.010903936321011885												
EuGeHNaO																	0.013137151865475564											
AsFeNd		0.012062726176115802			0.011957431543704412																							
CCuFHLuNO					0.011957431543704412							0.011603620329542819																
CeMnOPSrTb																									0.07766236287739055	0.051996672212978365		
CrErGaLiOWYb																									0.04853897679836909			
ErPbSSn													0.011753643629525152															
BaFeNdO			0.022872827081427266	0.02224941595283124				0.013424620754463686		0.20209675382089173	0.024015369836695485				0.05328786102525845		0.013137151865475564			0.019712201852946976			0.00941265060240964		0.04853897679836909		0.02063983488132095	
BBaFLiNaOSmTe			0.011436413540713633																									
CeGdNdOZr																								0.02842524161455372				
CFeGdHOP																			0.03278688524590164									
GdSnV																0.010903936321011885												
BrDyINa										0.037893141341417205																		
EuRhSi															0.010657572205051688													
CaCdGdOP												0.03481086098862845																
BiEuGeOPb						0.06619886137958426																						
HOSiUY											0.012007684918347743	0.046414481318171275																
AgBaBrLa			0.011436413540713633																									
AlBaFeOSrTb																		0.046189376443418015										
BaFeNdS						0.013239772275916854																						
NiOPr			0.0343092406221409		0.011957431543704412										0.021315144410103376		0.013137151865475564				0.03818615751789976		0.00941265060240964	0.018950161076369147			0.02063983488132095	
BBaMnNaOSc																								0.009475080538184574				
EuGdLaOP							0.011602274045712959																					
AsCuPSm							0.18563638473140734																					
BaEuLiOSiSr														0.06783493499152064														
HLaNOSiW					0.011957431543704412																							
BCHNOPSiYb																	0.013137151865475564											
CGdHNNaOPW																	0.013137151865475564											
AsCCuHKLuNOW																							0.00941265060240964					
LaNaOTeTmZn																							0.00941265060240964					
DyHLaNbO																	0.013137151865475564											
CeCuLaMnO																											0.030959752321981428	
GaGeHoMn						0.06619886137958426								0.011305822498586773														
CHNOWYb												0.011603620329542819						0.011547344110854504				0.008677542519958347				0.010399334442595673		
EuGdLaOV																				0.029568302779420463								
CHOSeSnYb		0.012062726176115802																										
BiCeNdOZr																								0.009475080538184574				
EuOsP									0.011456065986940085																			
CClCrErHNO																				0.009856100926473488							0.010319917440660475	
HfMoOTlYb													0.011753643629525152		0.010657572205051688													
ClCsHOTb																										0.010399334442595673		
GdRuZn		0.012062726176115802																										
ErEuLaOTi																									0.058246772158042914			
AlCaHoO						0.013239772275916854																						
NdORbWYb																				0.019712201852946976								
CoLaOTa														0.011305822498586773														
CoLaOTb											0.012007684918347743																	
AsHKLaOW			0.011436413540713633												0.010657572205051688													
DyEuGdNaOW																			0.1092896174863388									
CeCuGdHgOSrTi					0.011957431543704412																							
AlPdSc																				0.009856100926473488					0.009707795359673818			
AsOSm										0.025262094227611467																0.010399334442595673		
CoLaOTe																					0.03818615751789976							
BNY									0.011456065986940085				0.03526093088857546			0.010903936321011885												
FHoOTmY																		0.011547344110854504										
BiLaOPbTiZn																					0.11455847255369928							
CFNOSY																							0.00941265060240964					
CsGeSeSm									0.011456065986940085																			
ClCsHOTm			0.011436413540713633																									
MnNaSbYb																								0.018950161076369147				
FeLaNdOTi																											0.010319917440660475	
CEuHKNORu		0.024125452352231604									0.012007684918347743																	
BaEuOYZn													0.09402914903620122		0.021315144410103376						0.12410501193317422	0.12148559527941688						
CoLaOTi				0.02224941595283124							0.03602305475504323	0.011603620329542819				0.05451968160505943			0.01092896174863388									
BCFeNiTb		0.024125452352231604																										
AsCHKNaOWY													0.011753643629525152															
GeMnOYbZn																						0.03471017007983339						
BiLaOPbTiZr									0.03436819796082025	0.037893141341417205																		
BrGdOTb						0.013239772275916854																						
AsFFeNdOP																0.04361574528404754												
AlPdSm														0.011305822498586773											0.009707795359673818			
GaPtSm																									0.009707795359673818			
AuCEuFFeHNOP													0.011753643629525152															
BNd						0.013239772275916854		0.013424620754463686			0.012007684918347743													0.009475080538184574				
MgMnNdNiO													0.04701457451810061															
CClCuEuFHNO								0.013424620754463686																				
GdOWZn														0.011305822498586773														
BaGaNdOZn															0.010657572205051688													
BaCuLuOY		0.024125452352231604													0.010657572205051688				0.01092896174863388									
DyGdNd					0.03587229463111324																							
BCCeHKOP																									0.019415590719347637			
BCFeNiTm												0.08122534230679972																
GdOWZr															0.010657572205051688													
CHHoMoNOTe								0.013424620754463686																				
BaGaLaMgO		0.012062726176115802							0.03436819796082025																			
CCeHNNdO														0.03391746749576032					0.01092896174863388	0.009856100926473488								
CaCeLuMgMnOP																				0.08870490833826139								
CFHLaNOPPtS								0.026849241508927372																				
CrDyErFeO																						0.008677542519958347						
NiSbSnYZr												0.09282896263634255																
BCrFeNbNdY																	0.013137151865475564	0.011547344110854504										
LuMnSnTb																	0.013137151865475564											
DyFeNbY				0.03337412392924686																								
CuSeSnY									0.011456065986940085																			
InNaOTbW																	0.0394114555964267											
CClHNdOP						0.013239772275916854	0.034806822137138885		0.04582426394776034	0.012631047113805733			0.011753643629525152						0.02185792349726776			0.026032627559875045	0.047063253012048195		0.009707795359673818			
NbOScV											0.012007684918347743																	
CErHHgNTe															0.010657572205051688													
CClHLiNPSiY							0.011602274045712959																					
IrOY																						0.008677542519958347						
AsCoFeLaO														0.011305822498586773		0.04361574528404754			0.02185792349726776									
CClHNdOS									0.011456065986940085																			
BBaBiOTbY																				0.029568302779420463								
BaCrLaMnO											0.012007684918347743						0.05254860746190226											
BHLuN																										0.010399334442595673		
OPbTeTm																	0.013137151865475564											
CClFeHNOSiYb																				0.009856100926473488								
InNbOPbScTi																							0.06588855421686747					
CsEuFOSi																						0.008677542519958347						
CFeNOPm														0.011305822498586773														
CHLuNZr					0.011957431543704412																							
AlBaEuLaMgOSiSr																			0.01092896174863388									
CeNaSSr																											0.061919504643962855	
CGdHNNdOYb																									0.009707795359673818		0.010319917440660475	
CClHNdOY																							0.01882530120481928					
CFeGdHINOSi																		0.011547344110854504										
BiBrGdO					0.011957431543704412																							
AlCaEuNOSi									0.12601672585634094		0.04803073967339097		0.12929007992477667		0.010657572205051688	0.04361574528404754	0.09196006305832896		0.01092896174863388		0.05727923627684964							
CFeNOPr														0.011305822498586773														
CdLaMnO		0.060313630880579006	0.022872827081427266			0.06619886137958426	0.011602274045712959	0.053698483017854744					0.011753643629525152															
ClEuLuOPSr																										0.020798668885191347		
AgCClHNNdO												0.011603620329542819		0.011305822498586773														
EuHInOSSn																						0.008677542519958347						
CeCsOP							0.011602274045712959	0.013424620754463686						0.022611644997173545														
CClHNSiYZr			0.011436413540713633																									
CHINSmTe																											0.010319917440660475	
AlFNaOSiTmYbZn												0.011603620329542819																
OPPrRb																											0.010319917440660475	
CHKOSYb				0.01112470797641562																								
BaCuOTaY								0.013424620754463686																				
BEuMgOS																								0.009475080538184574				
AlLuRhU									0.03436819796082025																			
BaCuHOY		0.012062726176115802	0.04574565416285453		0.05978715771852207																							
ErOUYZr						0.026479544551833708																						
BaHoMoO									0.011456065986940085																			
AlBOTbY					0.011957431543704412																							
BrCClEuHNO					0.011957431543704412		0.011602274045712959		0.011456065986940085	0.012631047113805733		0.046414481318171275				0.02180787264202377								0.009475080538184574				
AgBaCuOY							0.011602274045712959		0.011456065986940085						0.021315144410103376													
BaFeMnNdOSm														0.03391746749576032														
CCsLaNSi															0.010657572205051688													
HoMn																	0.013137151865475564											
AsCHNNaOPrW																				0.009856100926473488		0.008677542519958347						
KMnNdOSr														0.011305822498586773														
BrCsHLaO																			0.01092896174863388									
BEuOSmSr																									0.09707795359673818			
OSSmW																0.010903936321011885												
BaCaCoCuFeNdO																											0.0412796697626419	
OSSmY													0.011753643629525152															
ErEuFeGaO				0.01112470797641562																								
CDyEuGdHNaOSbTbW																									0.038831181438695274			
CsInLuS																								0.009475080538184574				
ClMoOYb														0.011305822498586773														
CoDyFeMn					0.0837020208059309								0.03526093088857546															
BEuGdOTbW																										0.11439267886855242		
EuMoNaOPTb																									0.04853897679836909			
BaCeFeNiOSr														0.05652911249293386	0.010657572205051688													
CeCsFZn																									0.009707795359673818			
GdNiSb					0.011957431543704412							0.011603620329542819	0.011753643629525152	0.022611644997173545					0.01092896174863388		0.0477326968973747							
GdNiSc																	0.10509721492380451											
CHKNNaOPPrW																0.02180787264202377	0.013137151865475564											
BaOSmSnSr																										0.010399334442595673		
CClFHHoNNaO																							0.00941265060240964					
CDyHKMnNaOSiW																		0.011547344110854504										
CaMnOPrSZn																						0.008677542519958347						
CHMoNOSY																					0.00954653937947494							
ErFGeOPbWYb											0.012007684918347743																	
ErEuFNaYYb															0.010657572205051688													
FScTmYb																						0.008677542519958347						
BEuGaOSr			0.011436413540713633																							0.010399334442595673		
ErLaNaOWYb																		0.03464203233256351										
CEuHKNOSi																0.010903936321011885				0.019712201852946976		0.008677542519958347		0.009475080538184574				
CuLaMgNi									0.011456065986940085																	0.04159733777038269		
GdNiSi						0.013239772275916854				0.025262094227611467	0.012007684918347743					0.010903936321011885			0.02185792349726776		0.23866348448687352		0.01882530120481928	0.009475080538184574				
AlLaPrPt					0.04782972617481765																							
AgGdMg																							0.00941265060240964					
DyGdOP													0.03526093088857546			0.05451968160505943						0.017355085039916694						
EuFeGaOYYb				0.01112470797641562																								
CClGdHKNaOPW													0.011753643629525152															
DyGdOS															0.010657572205051688													
BaGdOTiV																	0.013137151865475564											
AlPdTb				0.04449883190566248				0.013424620754463686	0.011456065986940085					0.011305822498586773						0.009856100926473488				0.009475080538184574	0.009707795359673818			
GaPtTb										0.012631047113805733															0.009707795359673818			
AsCHLuNNaOW																								0.009475080538184574				
DyGdOV			0.022872827081427266														0.013137151865475564				0.00954653937947494						0.010319917440660475	
BOY		0.012062726176115802				0.013239772275916854		0.013424620754463686	0.011456065986940085			0.011603620329542819									0.01909307875894988	0.017355085039916694		0.018950161076369147	0.058246772158042914			
CDyHLiORu																									0.009707795359673818			
HOTiYb																							0.00941265060240964					
CCoHNOPYb					0.011957431543704412	0.026479544551833708		0.013424620754463686		0.012631047113805733	0.012007684918347743	0.046414481318171275	0.04701457451810061	0.022611644997173545			0.05254860746190226		0.02185792349726776				0.00941265060240964	0.018950161076369147	0.019415590719347637	0.010399334442595673		
BKOPbSc																							0.00941265060240964					
BiCeCuGdOSr								0.026849241508927372																				
CHKNNaNdOPW																					0.01909307875894988							
CDyFeH																						0.008677542519958347						
AlCaHfOY																										0.010399334442595673		
AsCeLaMnO																0.04361574528404754												
